idFormulario1;numEjemplarF1;fecha;esHospedaje;idMacrozona;idZonaGrupo;idCoordinador;idSupervisor;idAtractor;clave catastral;referencia;idNovedad
270;318;02/03/2020;false;1;1;1;1;4;1.02E+16; padre aguirre- frente al centro educativo liceo del azuay;Ninguna
271;319;02/03/2020;false;1;1;1;1;4;1.02E+16;local tatoo piercing;Ninguna
272;320;02/03/2020;false;1;1;1;1;4;1.02E+16; padre aguirre-  frente a local hilandesa;Otra
273;321;02/03/2020;false;1;1;1;1;4;1.02E+16;padre aguirre- local casa de las medias frente a local froz nl sweet heladeria;Otra
274;323;02/03/2020;false;1;1;1;1;4;1.02E+16;padre aguirre- predio ubicado frente a local mochilo mania;Otra
275;324;02/03/2020;false;1;1;1;1;11;1.02E+15;parque ubicado a lado de la unidad educativa octavio cordero palacios;Ninguna
405;464;02/04/2020;false;2;15;2;1;4;9.03E+16;;Ninguna
276;325;02/03/2020;false;1;1;1;1;3;1.02E+16;Gran Colombia, frente a la iglesia de Santo domingo;Ninguna
277;326;02/03/2020;false;1;1;1;1;4;1.02E+16;predio esquinero gran colombia frente a iglesia santo domingo;Ninguna
278;327;02/03/2020;false;1;1;1;1;4;1.02E+16;gran colombia 10-51 frente a iglesia santo domingo, local amancay, dulceria, local de joyas;Ninguna
282;331;02/05/2020;false;1;5;1;1;3;1.01E+15;polleria y restaurante Gen ;El predio desarrolla otras actividades de comercio y/o servicios
283;334;02/05/2020;false;1;5;1;1;1;1.01E+15;casa No12-57;El predio no esta en funcionamiento
284;335;02/05/2020;false;1;5;1;1;3;1.01E+15;cyber;El predio desarrolla otras actividades de comercio y/o servicios
285;336;02/05/2020;false;1;5;1;1;3;1.01E+16;local Yambal ;Se niegan a llenar la encuesta
286;337;02/05/2020;false;1;5;1;1;3;1.01E+15;peluqueria Cibel ;El predio desarrolla otras actividades de comercio y/o servicios
287;338;02/05/2020;false;1;5;1;1;3;1.01E+16;papeleria No 12-18;El predio desarrolla otras actividades de comercio y/o servicios
288;339;02/05/2020;false;1;5;1;1;1;1.01E+15;casa No 12-17;El predio se ha convertido en Vivienda o Conjunto Habitacional
289;340;02/05/2020;false;1;5;1;1;1;1.01E+15;casa porton negro No12-31;El predio se ha convertido en Vivienda o Conjunto Habitacional
290;341;02/05/2020;false;1;5;1;1;3;1.01E+16;taller holateria;El predio desarrolla otras actividades de comercio y/o servicios
291;342;02/05/2020;false;1;5;1;1;3;1.01E+16;farmacia cruz azul;El predio desarrolla otras actividades de comercio y/o servicios
292;343;02/05/2020;false;1;5;1;1;3;1.02E+16;tienda sin nombre;El predio desarrolla otras actividades de comercio y/o servicios
293;344;02/06/2020;false;1;5;1;1;4;1.02E+16;Modas Gal ;El predio desarrolla otras actividades de comercio y/o servicios
294;346;02/03/2020;false;1;1;1;1;4;1.02E+16;simon bolivar y benigno malo esq;Ninguna
295;347;02/03/2020;false;1;1;1;1;4;1.02E+16;benigno malo y bolivar esq;Ninguna
296;348;02/03/2020;false;1;1;1;1;4;1.02E+16;gran colombia y benigno malo esq;Otra
297;349;02/03/2020;false;1;1;1;1;4;1.02E+16;benigno malo entre la gran colombia y lamar;Ninguna
298;350;02/03/2020;false;1;1;1;1;4;1.02E+16;benigno malo entre la gran colombia y lamar;Otra
299;351;02/03/2020;false;1;1;1;1;4;1.02E+16;benigno malo y lamar esq;Ninguna
300;352;02/03/2020;false;1;1;1;1;3;1.01E+16;ads centro de rehabilitacion integral;Ninguna
301;353;02/03/2020;false;1;1;1;1;3;1.01E+16;frutas y legumbres mary, restaurant 14-10;Ninguna
302;354;02/03/2020;false;1;1;1;1;3;1.01E+16;Picanteria pio Bravo y padre aguirre esq;Ninguna
303;355;02/03/2020;false;1;1;1;1;4;1.02E+16;benigno malo entre la calle simon bolivar y gran colombia;Ninguna
304;356;02/03/2020;false;1;1;1;1;19;1.01E+16;Junto a la picanteria esq;Otra
305;357;02/03/2020;false;1;1;1;1;4;1.01E+16;13-56, restaurant cafeteria ;Ninguna
306;358;02/03/2020;false;1;1;1;1;3;1.02E+16;Alphamed centro medico 12-80;Ninguna
307;359;02/03/2020;false;1;1;1;1;4;1.02E+16;cabinas internet 12-62;Ninguna
308;360;02/03/2020;false;1;1;1;1;3;1.02E+16;taller optico los angeles 12-50;Ninguna
309;361;02/04/2020;false;1;1;1;1;3;8.04E+16;Ex crea registro civil el batan;El predio desarrolla otras actividades de comercio y/o servicios
310;362;02/04/2020;false;1;1;1;1;3;8.04E+16;Ex crea planifica ecuador;El predio desarrolla otras actividades de comercio y/o servicios
311;363;02/04/2020;false;1;1;1;1;3;8.04E+16;Ex crea sub tierras;El predio desarrolla otras actividades de comercio y/o servicios
312;364;02/04/2020;false;1;1;1;1;3;8.04E+16;Fabrica de muebles de hogar;El predio desarrolla otras actividades de comercio y/o servicios
313;365;02/04/2020;false;1;1;1;1;3;8.04E+16;Casa de dos plantas con tienda.;El predio desarrolla otras actividades de comercio y/o servicios
314;366;02/04/2020;false;1;1;1;1;4;9.02E+16;Edificio de 4 pisos con restaurant;El predio desarrolla otras actividades de comercio y/o servicios
315;367;02/04/2020;false;1;1;1;1;4;8.04E+16;Local de bordados;El predio desarrolla otras actividades de comercio y/o servicios
316;368;02/04/2020;false;1;1;1;1;4;8.03E+16;Casa esquinera de dos plantas con bazar;El predio desarrolla otras actividades de comercio y/o servicios
317;369;02/04/2020;false;1;1;1;1;3;8.03E+16;Casa con centro educativo albert Einstein;El horario de atencion no coincide con el horario del barrido
318;370;02/04/2020;false;1;1;1;1;3;8.03E+16;Casa amarilla con peluqueria cerrada 3-234;El predio desarrolla otras actividades de comercio y/o servicios
319;371;02/04/2020;false;1;1;1;1;3;8.03E+16;Casa esquinera con bazar y papeleria;El horario de atencion no coincide con el horario del barrido
320;372;02/04/2020;false;1;1;1;1;4;8.03E+16;Proasis centro psicologico;El predio desarrolla otras actividades de comercio y/o servicios
321;373;02/04/2020;false;1;1;1;1;4;8.03E+16;Casa de 2 plantas con local de estimulacion tempranaprofesional 1-47;El horario de atencion no coincide con el horario del barrido
322;374;02/07/2020;false;1;1;1;1;4;8.04E+16;CASA CON TIENDA DE DOS PLANTAS;El predio desarrolla otras actividades de comercio y/o servicios
323;375;02/07/2020;false;1;1;1;1;3;8.04E+16;MONTESSORY SCHOOL CENTRO DE APRENDIZAJE INFANTIL;El predio desarrolla otras actividades de comercio y/o servicios
324;376;02/03/2020;false;1;1;1;1;3;1.02E+16;Calle gran colombia, hostal san andres-;Ninguna
325;377;02/03/2020;false;1;1;1;1;3;1.02E+16;Calle General torres - baby kits-;Ninguna
326;378;02/03/2020;false;1;1;1;1;3;1.02E+16;Mariscal Sucre - Local de fiesta globos-;Ninguna
327;379;02/03/2020;false;1;1;1;1;4;1.02E+16;Calle simon bolivar- Innuvo - decoracion y boutique;Ninguna
328;380;02/03/2020;false;1;1;1;1;4;1.02E+16;Calle simon bolivar - Bliss boutique;Ninguna
329;381;02/03/2020;false;1;1;1;1;4;1.02E+16;Calle simon bolivar-Gemily's tienda de ropa;Ninguna
330;382;02/03/2020;false;1;1;1;1;4;1.02E+16;Calle simon bolivar y tarqui - tienda-;Ninguna
331;383;02/03/2020;false;1;1;1;1;4;1.02E+16;Calle gaspar sangurima - comercio, ropa deportiva, picanteria-;Ninguna
332;384;02/03/2020;false;1;1;1;1;4;1.02E+16;Calle general torres -Tienda-;Ninguna
333;385;02/03/2020;false;1;1;1;1;4;1.02E+16;Calle simon bolivar - EM, calzado de cuero jean pienne, tienda de barrio-;Se niegan a llenar la encuesta
334;386;02/03/2020;false;1;1;1;1;4;1.02E+16;Calle tarqui - comercios, mundo jafas, joyeria y relojeria-;Ninguna
335;387;02/03/2020;false;1;1;1;1;4;1.02E+16;Calle general torres - corpus cristi;Ninguna
336;388;02/03/2020;false;1;1;1;1;3;1.02E+16;calle General torres -hotel san juan-;Ninguna
337;389;02/03/2020;false;1;1;1;1;4;1.02E+16;Calle tarqui - Imprentas -;Se niegan a llenar la encuesta
338;390;02/03/2020;false;1;1;1;1;4;1.02E+16;Calle general torres - EM bazar y papeleria;Ninguna
339;391;02/03/2020;false;1;1;1;1;3;1.01E+16;psychology 15-34;El horario de atencion no coincide con el horario del barrido
340;392;02/03/2020;false;1;1;1;1;4;1.01E+16;planeta mao rafael maria arizaga y padre aguirre;Ninguna
341;393;02/03/2020;false;1;1;1;1;4;1.01E+16;padre aguirre 15-48;Otra
342;394;02/06/2020;false;1;4;1;1;1;8.01E+16;remigio;El predio se ha convertido en Vivienda o Conjunto Habitacional
343;395;02/03/2020;false;1;1;1;1;3;1.02E+16;local de ropa 12-20;Ninguna
344;396;02/03/2020;false;1;1;1;1;3;1.02E+16;panaderia 12-15;Ninguna
345;397;02/03/2020;false;1;1;1;1;4;1.02E+16;tecniman 12-08;Ninguna
346;398;02/03/2020;false;1;1;1;1;4;1.01E+16;benigno malo 4-32;Ninguna
347;399;02/03/2020;false;1;1;1;1;4;1.02E+16;encebollador mancora sangurima 8-44;Ninguna
348;400;02/03/2020;false;1;1;1;1;3;1.02E+16;distribuidor dlq benigno malo 12-26;Ninguna
349;401;02/03/2020;false;1;1;1;1;4;1.02E+16;benigno malo 11-72;Ninguna
350;402;02/03/2020;false;1;1;1;1;4;1.02E+16;ropa para hombre varzdak luis cordero;Ninguna
351;403;02/03/2020;false;1;1;1;1;4;1.02E+16;odoni lamar 8-28;Se niegan a llenar la encuesta
352;404;02/03/2020;false;1;1;1;1;4;2.01E+16;coditex luis cordero;El horario de atencion no coincide con el horario del barrido
353;405;02/03/2020;false;1;1;1;1;8;1.01E+16;unidad educativa particular santa mariana de jesus;Ninguna
354;406;02/03/2020;false;1;1;1;1;3;1.02E+16;Casa de 3 pisos junto a una farmacia, casa N«?∂¯11-78;Ninguna
355;407;02/03/2020;false;1;1;1;1;3;1.02E+16;Local de jugos y comida, casa de un piso;El predio desarrolla otras actividades de comercio y/o servicios
356;408;02/03/2020;false;1;1;1;1;3;1.02E+16;Local de ropa a dos casas del CNE, casa N«?∂¯11-54;Ninguna
357;409;02/03/2020;false;1;1;1;1;3;1.02E+16;Oficina de abogados, casa N«?∂¯ 11 - 76;Ninguna
358;410;02/03/2020;false;1;1;1;1;3;1.02E+16;Imprenta Rodas, Casa N«?∂¯11-71;Ninguna
359;411;02/03/2020;false;1;1;1;1;3;1.02E+16;Almacen de reparaci«ü∂¸n de equipos musicales, Casa N«?∂¯ 11-43;Se niegan a llenar la encuesta
360;412;02/03/2020;false;1;1;1;1;1;1.01E+15;Frente a la unidad educativa Santa Mariana de Jesus;El predio se ha convertido en Vivienda o Conjunto Habitacional
361;413;02/03/2020;false;1;1;1;1;3;2.01E+16;Papeleria;Ninguna
362;414;02/03/2020;false;1;1;1;1;1;2.01E+16;Dos predios junto a la escuela Francisca Davila, Casa N«?∂¯11-64;El predio se ha convertido en Vivienda o Conjunto Habitacional
363;415;02/03/2020;false;1;1;1;1;3;2.01E+16;Dos predios junto a la escuela Francisca Davila, Casa N«?∂¯11-58;Ninguna
364;416;02/03/2020;false;1;1;1;1;3;2.01E+16;Predio esquinero con 4 negocios;Ninguna
365;417;02/03/2020;false;1;1;1;1;3;2.01E+16;Publicidad de un estudio de dise«ü∂Òo, Casa N«?∂¯14-53;El predio no esta en funcionamiento
366;418;02/29/2020;false;1;5;1;1;4;1.02E+16;FUNERARIA;Se niegan a llenar la encuesta
368;421;02/03/2020;false;1;1;1;1;4;1.02E+16;Calle tarqui y gran colombia - boutique;Ninguna
369;422;02/03/2020;false;1;1;1;1;3;1.02E+16;Calle tarqui - Confecciones;Ninguna
370;423;02/03/2020;false;1;1;1;1;4;1.02E+16;Calle pio bravo - papeleria, tienda-;Ninguna
371;424;02/03/2020;false;1;1;1;1;4;1.02E+16;Calle sucre - Abaceria de eventos, ropa deportiva, local de mochilas sport-;Ninguna
372;425;02/03/2020;false;1;1;1;1;4;1.02E+16;Calle tarqui- hospedaje posada cuencana, d'lic y u«ü∂Òas acrilicas -;Ninguna
373;426;02/03/2020;false;1;1;1;1;4;1.02E+16;Calle Sim«ü∂˝n Bolivar 3  patios;Se niegan a llenar la encuesta
374;427;02/03/2020;false;1;1;1;1;3;1.02E+16;Calle tarqui - salamea;Se niegan a llenar la encuesta
375;428;02/03/2020;false;1;1;1;1;3;1.02E+16;Calle simon bolivar - centro comercial es senaculo, gimnasio, helados bogati-;El horario de atencion no coincide con el horario del barrido
376;429;02/03/2020;false;1;1;1;1;4;1.02E+16;Calle lamar - comerciales campoverde, confecciones -;Ninguna
377;430;02/03/2020;false;1;1;1;1;4;1.02E+16;calle General torres - modelis kit canadie store y kits stores -;Ninguna
378;431;02/03/2020;false;1;1;1;1;4;1.02E+16;calle pio bravo y general torres-arte bricolage;Ninguna
379;432;02/03/2020;false;1;1;1;1;3;1.02E+16;Calle gran colombia - variedades del ni«ü∂Òo -;Ninguna
380;433;02/03/2020;false;1;1;1;1;4;1.02E+16;calle General torres - imdeport;Se niegan a llenar la encuesta
381;434;02/03/2020;false;1;1;1;1;4;1.02E+16;Calle General torres y gran colombia - hostal chordeleg, arong sport, tu & yo, addetion.;Se niegan a llenar la encuesta
382;435;02/03/2020;false;1;1;1;1;4;1.02E+16;Calle tarqui y gran colombia - EM, localde ropa y tienda-;Ninguna
383;436;02/03/2020;false;1;1;1;1;4;1.02E+16;Calle sucre - Panaderia, Ropa-;Se niegan a llenar la encuesta
384;437;02/03/2020;false;1;1;1;1;4;1.02E+16;general torres - calzado turismo;Ninguna
385;438;02/03/2020;false;1;1;1;1;4;1.02E+16;general torres;Otra
386;439;02/03/2020;false;1;1;1;1;4;1.02E+16;general torres;Ninguna
387;440;02/03/2020;false;1;1;1;1;4;1.02E+16;general torres;Ninguna
388;441;02/03/2020;false;1;1;1;1;3;1.02E+16;padre aguirre y simon bolivar;Ninguna
389;442;02/03/2020;false;1;1;1;1;3;1.02E+16;padre aguirre;Otra
390;443;02/03/2020;false;1;1;1;1;4;1.02E+16;padre aguirre;Otra
391;444;02/03/2020;false;1;1;1;1;4;1.02E+16;padre aguirre;Otra
392;445;02/03/2020;false;1;1;1;1;4;1.02E+16;padre aguirre;Otra
393;446;02/03/2020;false;1;1;1;1;4;1.02E+16;padre aguirre;Otra
396;451;02/13/2020;false;2;40;2;1;4;0;Arquitecta Silvana Duran;El predio no esta en funcionamiento
400;458;02/04/2020;false;2;15;2;1;3;1.10E+17;;Ninguna
401;460;02/04/2020;false;2;15;2;1;3;1.10E+17;;Ninguna
402;461;02/04/2020;false;2;15;2;1;19;9.03E+16;;Otra
403;462;02/04/2020;false;2;15;2;1;4;9.03E+16;;Ninguna
404;463;02/04/2020;false;2;15;2;1;1;9.03E+16;;Ninguna
406;465;02/04/2020;false;2;15;2;1;4;9.03E+16;;Ninguna
407;466;02/04/2020;false;2;15;2;1;4;9.03E+16;;Ninguna
408;467;02/04/2020;false;2;15;2;1;4;9.03E+16;;Ninguna
409;468;02/04/2020;false;2;15;2;1;4;9.03E+16;;Ninguna
410;469;02/04/2020;false;2;15;2;1;4;9.03E+16;;Ninguna
411;470;02/04/2020;false;2;15;2;1;4;9.03E+16;;Ninguna
412;471;02/04/2020;false;2;15;2;1;3;9.03E+16;;Ninguna
413;472;02/03/2020;false;1;1;1;1;3;1.02E+15;"Almacen ""VATEX"" (Padre Aguirre 11-26/11-32 y Lamar)";Otra
414;473;02/29/2020;false;1;5;1;1;4;1.02E+16;CASA DE DOS PISOS CON 2 LOCALES 9-61;El predio desarrolla otras actividades de comercio y/o servicios
415;474;02/29/2020;false;1;5;1;1;4;1.02E+16;TIENDA 12-35;Se niegan a llenar la encuesta
416;475;02/29/2020;false;1;5;1;1;4;1.02E+16;CASA DE 3 PLANTAS COLOR CREMA Y CAF«ü∂? 12-43;El predio desarrolla otras actividades de comercio y/o servicios
417;477;02/29/2020;false;1;5;1;1;3;1.02E+16;CASA DE 1 PLANTA CON TRES NEGOCIOS;Otra
418;479;02/29/2020;false;1;5;1;1;4;1.02E+16;ROPA DEPORTIVA SAMY;Se niegan a llenar la encuesta
419;481;02/29/2020;false;1;5;1;1;4;1.02E+16;CAF«ü∂? LOJANO TIENDA 10-81;El predio desarrolla otras actividades de comercio y/o servicios
420;482;02/29/2020;false;1;5;1;1;4;1.02E+16;CASA ESQUINERA DE TRES PLANTASCON 2 NEGOCIOS12-03;El predio desarrolla otras actividades de comercio y/o servicios
988;1181;02/03/2020;false;1;1;1;1;4;1.02E+16;;Otra
421;484;02/29/2020;false;1;5;1;1;4;1.02E+16;CASA ESQUINERA COLOR CREMAY PIEDRA8-44;Se niegan a llenar la encuesta
422;485;02/29/2020;false;1;5;1;1;3;1.02E+16;HOTEL MANSION ALCAZAR 12-55;Otra
423;488;02/03/2020;false;1;1;1;1;14;1.02E+16;mariscal sucre y benigno malo esq;Ninguna
424;489;02/03/2020;false;1;1;1;1;3;1.02E+16;foto films express;Ninguna
425;490;02/03/2020;false;1;1;1;1;4;1.02E+16;market cell, fashion exclusive;Ninguna
426;491;02/03/2020;false;1;1;1;1;3;1.02E+16;eugy jeans, casa de las medias 9-14;Ninguna
427;492;02/03/2020;false;1;1;1;1;4;1.01E+16;benigno malo y vega mu«ü∂Òoz esq (tienda,centro artesanal 5 de noviembre y artemueble);Otra
428;493;02/03/2020;false;1;1;1;1;3;1.01E+16;benigno malo entre la vega mu«ü∂Òoz y pio bravo;Otra
429;494;02/03/2020;false;1;1;1;1;3;1.01E+16;benigno malo entre la vega mu«ü∂Òoz y pio bravo;Ninguna
430;495;02/03/2020;false;1;1;1;1;4;1.01E+16;benigno malo y pio bravo esq;Ninguna
431;496;02/03/2020;false;1;1;1;1;3;1.02E+16;benigno malo y sangurima esq;Otra
432;497;02/03/2020;false;1;1;1;1;4;1.01E+16;benigno malo entre la calle rafael maria arizaga y pio bravo (confecciones Sari);Otra
433;498;02/03/2020;false;1;1;1;1;19;1.01E+16;benigno malo entre la rafael maria arizaga y pio bravo ;Otra
434;499;02/03/2020;false;1;1;1;1;4;1.01E+16;rafael maria arizaga y benigno malo esq (motobike);Otra
435;500;02/03/2020;false;1;1;1;1;1;1.01E+16;rafael maria arizaga y benigno malo esq ;El predio se ha convertido en Vivienda o Conjunto Habitacional
436;501;02/03/2020;false;1;1;1;1;3;1.02E+16;padre aguirre y sangurima esq (meltech, tatuajes y barberia);Otra
437;502;02/03/2020;false;1;1;1;1;4;1.02E+16;benigno malo y sangurima esquina;Otra
438;503;02/03/2020;false;1;1;1;1;4;1.01E+16;singer distribuidor luis cordero y pio bravo;El horario de atencion no coincide con el horario del barrido
439;504;02/03/2020;false;1;1;1;1;4;1.01E+16;jeans eugy;Ninguna
440;505;02/03/2020;false;1;1;1;1;4;1.02E+16;romeo joyeria;Se niegan a llenar la encuesta
441;506;02/03/2020;false;1;1;1;1;4;1.02E+16;tatoo piercing robles;Ninguna
442;507;02/03/2020;false;1;1;1;1;3;1.02E+15;estampados danny, campanario, salon de belleza;Ninguna
443;508;02/03/2020;false;1;1;1;1;3;1.02E+15;el tope cafeteria, picanteria;Ninguna
444;509;02/03/2020;false;1;1;1;1;4;1.02E+15;taller optico tarquino ramon 11-44;Ninguna
446;511;02/03/2020;false;1;1;1;1;4;1.02E+15;legent tatoo 11-18;Ninguna
447;512;02/03/2020;false;1;1;1;1;3;1.02E+15;papas janos;Ninguna
448;513;02/03/2020;false;1;1;1;1;3;1.02E+16;mileto store;Ninguna
449;514;02/03/2020;false;1;1;1;1;3;1.02E+16;gran pasaje;Ninguna
450;515;02/03/2020;false;1;1;1;1;3;1.02E+16;Vida nueva centro naturista ;Ninguna
451;516;02/03/2020;false;1;1;1;1;3;1.02E+16;brand box kids;Ninguna
452;517;02/06/2020;false;1;4;1;1;3;8.01E+16;calle sin nombre lavadora;Se niegan a llenar la encuesta
453;518;02/13/2020;false;2;14;2;1;19;9.01E+15;lotes baldios con arboles ;Otra
454;520;02/03/2020;false;1;1;1;1;3;1.01E+16;Luis cordero y pio bravo;Ninguna
455;521;02/03/2020;false;1;1;1;1;4;1.02E+16;gran colombia- frente a unidad educativa octavio cordero palacios;Ninguna
458;524;02/03/2020;false;1;1;1;1;4;1.02E+16;gran colombia  frente a iglesia santo domingo;Ninguna
459;525;02/03/2020;false;1;1;1;1;4;1.02E+16;general torres;Ninguna
460;526;02/29/2020;false;1;5;1;1;4;7.02E+16;Edificio mixto - restaurant chiko animal chaulafan -Calle Coronel Talbot ;Ninguna
461;527;02/29/2020;false;1;5;1;1;4;7.02E+16;Edificio mixto (Calle Octavio Cordero Palacios );Ninguna
462;528;02/29/2020;false;1;5;1;1;19;7.02E+16;Comercio (Calle Mariscal Lamar );Ninguna
463;529;02/29/2020;false;1;5;1;1;4;7.02E+16;Edificio mixto - comercio Lopez - Calle Mariscal Lamar ;Se niegan a llenar la encuesta
464;530;02/29/2020;false;1;5;1;1;4;7.02E+16;Edificio mixto -  Ascontri- Calle Mariscal Lamar ;Ninguna
465;531;02/29/2020;false;1;5;1;1;3;7.02E+16;Comercio - Garaje - Calle Gaspar Sangurima ;Ninguna
466;532;02/29/2020;false;1;5;1;1;4;7.02E+16;Edificio mixto - Tienda de barrio - Calle Gaspar Sangurima ;Ninguna
467;533;02/29/2020;false;1;5;1;1;4;7.02E+15;Edificio mixto - Ceramica y peluqueria -  Calle Gaspar Sangurima ;Ninguna
468;535;02/29/2020;false;1;5;1;1;4;7.02E+15;Edifico mixto - Peluqueria -  Calle Coronel Talbot ;Ninguna
469;541;02/29/2020;false;1;5;1;1;4;1.02E+16;GABYNETE DE BELLEZA DIVINA;Se niegan a llenar la encuesta
608;683;02/03/2020;false;1;1;1;1;4;2.01E+16;;Ninguna
470;542;02/03/2020;false;1;1;1;1;3;1.02E+16;Panaderia (Padre Aguirre 12-16/12-12 y Sangurima);Otra
471;543;02/12/2020;false;1;1;1;1;3;1.01E+16;tarqui y heroes de verdeloma;Se niegan a llenar la encuesta
472;544;02/04/2020;false;1;1;1;1;3;1.01E+16;escuela de m«ü∂ßsica;El horario de atencion no coincide con el horario del barrido
473;546;02/11/2020;false;1;1;1;1;17;2.01E+16;control postal;Ninguna
474;547;02/05/2020;false;1;1;1;1;1;1.01E+15;vivienda;El predio se ha convertido en Vivienda o Conjunto Habitacional
475;548;02/06/2020;false;1;1;1;1;3;1.01E+15;local de zapatos;Ninguna
476;549;02/03/2020;false;1;1;1;1;4;2.01E+16;mu«ü∂Òoz vernaza y luis cordero;El predio desarrolla otras actividades de comercio y/o servicios
477;550;02/03/2020;false;1;1;1;1;3;1.01E+16;antonio vega y benigno malo;Ninguna
478;551;02/03/2020;false;1;1;1;1;4;1.02E+16;luis cordero 10-25;El predio desarrolla otras actividades de comercio y/o servicios
479;552;02/03/2020;false;1;1;1;1;4;1.02E+16;luis cordero 10 69 almacenes lujo y confort;Ninguna
480;553;02/03/2020;false;1;1;1;1;4;1.02E+16;luis cordero 1071;Ninguna
481;554;02/07/2020;false;1;1;1;1;3;1.01E+16;almac«ü∂∏n de telas;Ninguna
482;555;02/03/2020;false;1;1;1;1;3;1.01E+16;radio ondas azuayas;Ninguna
483;556;02/03/2020;false;1;1;1;1;3;1.01E+16;concesionaria de autos;Ninguna
484;557;02/13/2020;false;2;14;2;1;19;9.01E+15;lotes baldios con arboles ;Otra
485;558;02/13/2020;false;2;14;2;1;2;9.01E+16;Multifamiliar - Calle Carlos Arizaga y Cant«ü∂¸n Jaramij«ü∂¸;Ninguna
989;1182;02/03/2020;false;1;1;1;1;3;1.03E+16;;Se niegan a llenar la encuesta
486;559;02/13/2020;false;2;14;2;1;19;9.01E+15;lotes baldios con arboles ;Otra
487;560;02/03/2020;false;1;1;1;1;14;2.02E+16;catedral vieja luis cordero - mariscal sucre;Ninguna
489;562;02/11/2020;false;2;14;2;1;4;9.01E+16;av ricardo duran y vicente mideros, tienda rocky;Ninguna
490;563;02/03/2020;false;1;1;1;1;4;2.02E+16;bermeo hnos. presidente borrero - simon bolivar;Ninguna
491;564;02/03/2020;false;1;1;1;1;3;2.02E+16;presidente borrero - simon bolivar;Ninguna
492;565;02/03/2020;false;1;1;1;1;3;2.02E+16;;Se niegan a llenar la encuesta
493;566;02/03/2020;false;1;1;1;1;3;2.02E+16;simon bolivar y luis cordero, esquina;Ninguna
494;567;02/03/2020;false;1;1;1;1;3;2.02E+16;simon bolivar 7-68;Ninguna
495;568;02/03/2020;false;1;1;1;1;3;2.02E+16;luis cordero 09-32;Ninguna
496;569;02/03/2020;false;1;1;1;1;3;2.02E+16;antonio borrero 9-51;El horario de atencion no coincide con el horario del barrido
497;570;02/03/2020;false;1;1;1;1;3;2.02E+16;gran colombia y luis cordero;Ninguna
498;571;02/03/2020;false;1;1;1;1;3;2.02E+16;presidente brrero y gran colombia;Ninguna
499;572;02/03/2020;false;1;1;1;1;3;2.02E+16;gran colombia 7-84;Ninguna
500;573;02/03/2020;false;1;1;1;1;3;2.02E+16;gran colombia 07-02;Ninguna
501;574;02/03/2020;false;1;1;1;1;4;2.02E+16;luis cordero;Se niegan a llenar la encuesta
502;575;02/07/2020;false;2;12;2;1;4;9.02E+16;Electroferreteria Victor ubicado en las Americas;El horario de atencion no coincide con el horario del barrido
503;576;02/03/2020;false;1;1;1;1;4;2.02E+16;simon bolivar - luis cordero;Ninguna
504;577;02/11/2020;false;2;14;2;1;4;9.01E+16;av ricardo duran ferreteria reina del cisne;Ninguna
505;578;02/03/2020;false;1;1;1;1;4;2.02E+16;simon bolivar - luis cordero;El horario de atencion no coincide con el horario del barrido
506;579;02/03/2020;false;1;1;1;1;4;2.02E+16;simon bolivar. Almacenes bella moda;Ninguna
507;580;02/03/2020;false;1;1;1;1;4;2.02E+16;mariscal sucre 7-26;Ninguna
508;581;02/11/2020;false;2;14;2;1;4;9.01E+16;av ricardo duran y mariano villalobos, el pan suizo;Ninguna
